91.0 , 3831.79487179 , 4494.35897436 , 4080.0 , 4162.05128205 , 4654.87179487 , 4016.41025641 , 4517.43589744 , 4252.30769231 , 4187.17948718 , 4316.92307692 , 4432.30769231 , 4177.94871795 , 4135.8974359 , 4279.48717949 , 1680.0 , 1667.0 , 3.096 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 3832.82051282 , 4496.92307692 , 4081.53846154 , 4166.15384615 , 4655.38461538 , 4016.41025641 , 4517.94871795 , 4259.48717949 , 4192.30769231 , 4320.0 , 4435.8974359 , 4182.56410256 , 4137.94871795 , 4285.64102564 , 1681.0 , 1665.0 , 3.105 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 3829.23076923 , 4494.87179487 , 4088.20512821 , 4160.0 , 4656.92307692 , 4017.43589744 , 4524.61538462 , 4269.74358974 , 4197.94871795 , 4312.30769231 , 4433.33333333 , 4181.53846154 , 4130.25641026 , 4283.58974359 , 1680.0 , 1663.0 , 3.112 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 3832.82051282 , 4493.84615385 , 4081.53846154 , 4163.07692308 , 4654.35897436 , 4020.0 , 4530.25641026 , 4268.71794872 , 4192.82051282 , 4310.25641026 , 4436.41025641 , 4181.53846154 , 4132.82051282 , 4283.58974359 , 1681.0 , 1664.0 , 3.121 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 3840.51282051 , 4490.25641026 , 4082.05128205 , 4162.56410256 , 4662.05128205 , 4017.43589744 , 4528.71794872 , 4253.33333333 , 4178.46153846 , 4309.23076923 , 4438.46153846 , 4183.07692308 , 4139.48717949 , 4288.20512821 , 1680.0 , 1663.0 , 3.128 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 3836.41025641 , 4492.30769231 , 4082.56410256 , 4161.02564103 , 4658.46153846 , 4018.46153846 , 4526.66666667 , 4248.71794872 , 4180.51282051 , 4305.64102564 , 4441.02564103 , 4184.1025641 , 4144.1025641 , 4292.30769231 , 1681.0 , 1664.0 , 3.136 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 3837.94871795 , 4500.0 , 4082.56410256 , 4172.82051282 , 4653.84615385 , 4020.0 , 4525.12820513 , 4257.94871795 , 4190.25641026 , 4308.20512821 , 4445.64102564 , 4188.71794872 , 4147.69230769 , 4296.41025641 , 1681.0 , 1665.0 , 3.145 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 3844.1025641 , 4500.51282051 , 4090.25641026 , 4175.38461538 , 4661.02564103 , 4014.87179487 , 4522.56410256 , 4257.94871795 , 4188.20512821 , 4318.46153846 , 4446.15384615 , 4191.28205128 , 4146.66666667 , 4295.8974359 , 1683.0 , 1665.0 , 3.151 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 3841.02564103 , 4497.43589744 , 4084.1025641 , 4168.20512821 , 4658.97435897 , 4020.0 , 4524.61538462 , 4251.79487179 , 4189.74358974 , 4334.87179487 , 4448.71794872 , 4190.25641026 , 4147.69230769 , 4293.84615385 , 1685.0 , 1664.0 , 3.159 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 3834.35897436 , 4490.25641026 , 4081.02564103 , 4158.97435897 , 4658.46153846 , 4022.56410256 , 4525.12820513 , 4249.74358974 , 4189.74358974 , 4329.74358974 , 4442.05128205 , 4182.05128205 , 4142.05128205 , 4285.64102564 , 1687.0 , 1662.0 , 3.167 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 3830.25641026 , 4482.56410256 , 4078.46153846 , 4155.8974359 , 4660.0 , 4014.87179487 , 4522.56410256 , 4254.87179487 , 4183.58974359 , 4310.25641026 , 4431.79487179 , 4170.76923077 , 4134.35897436 , 4274.35897436 , 1687.0 , 1661.0 , 3.176 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 3828.20512821 , 4486.66666667 , 4075.38461538 , 4158.46153846 , 4658.46153846 , 4010.76923077 , 4523.58974359 , 4257.94871795 , 4181.02564103 , 4303.58974359 , 4433.33333333 , 4167.17948718 , 4130.25641026 , 4270.76923077 , 1688.0 , 1661.0 , 3.183 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 3828.20512821 , 4487.69230769 , 4083.07692308 , 4156.41025641 , 4658.97435897 , 4010.25641026 , 4520.0 , 4253.84615385 , 4184.1025641 , 4301.02564103 , 4435.8974359 , 4168.71794872 , 4124.61538462 , 4274.35897436 , 1688.0 , 1662.0 , 3.191 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 3830.25641026 , 4481.53846154 , 4079.48717949 , 4157.43589744 , 4656.92307692 , 4011.79487179 , 4517.94871795 , 4258.46153846 , 4194.35897436 , 4305.64102564 , 4434.35897436 , 4170.76923077 , 4123.07692308 , 4274.87179487 , 1688.0 , 1661.0 , 3.199 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 3830.76923077 , 4480.0 , 4080.0 , 4158.46153846 , 4658.46153846 , 4009.74358974 , 4515.38461538 , 4262.05128205 , 4193.84615385 , 4296.92307692 , 4429.23076923 , 4169.23076923 , 4124.1025641 , 4274.35897436 , 1687.0 , 1660.0 , 3.207 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 3830.76923077 , 4487.69230769 , 4086.15384615 , 4162.05128205 , 4660.0 , 4009.23076923 , 4511.79487179 , 4254.35897436 , 4186.66666667 , 4283.58974359 , 4433.33333333 , 4169.74358974 , 4131.28205128 , 4282.05128205 , 1688.0 , 1662.0 , 3.214 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 3835.38461538 , 4494.35897436 , 4084.1025641 , 4162.56410256 , 4657.94871795 , 4012.30769231 , 4513.84615385 , 4250.25641026 , 4189.74358974 , 4295.38461538 , 4443.58974359 , 4174.87179487 , 4140.0 , 4289.23076923 , 1687.0 , 1663.0 , 3.221 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 3831.79487179 , 4488.20512821 , 4085.12820513 , 4153.33333333 , 4660.0 , 4004.1025641 , 4511.28205128 , 4247.17948718 , 4183.07692308 , 4285.12820513 , 4432.30769231 , 4170.25641026 , 4128.20512821 , 4281.02564103 , 1687.0 , 1666.0 , 3.23 , 0.0 , 0.0 , 0.0 , 0.0 , 

